job_id,job_title,company_name,company_rating,location,experience_min_yrs,experience_max_yrs,salary_min_lpa,salary_max_lpa,salary_disclosed,skills_required,work_mode,company_size_bucket,salary_tier,experience_tier,is_senior,primary_city,skill_domain,salary_midpoint_lpa,days_since_posted,is_fresher_friendly,salary_for_analysis
6661,"Senior Associate, Data Analysis",Kyndryl,4.0,Bengaluru,6,14,0.0,0.0,False,"Data analysis, Analytical, Consulting, Employee engagement, Data Analyst, microsoft, Business intelligence, Six sigma",On-site,Small/Startup (<100),Undisclosed,Senior (6-8 Yrs),True,Bangalore,Business Intelligence,0.0,14,False,
6662,Senior Data Analyst,Flexera Software,3.8,Bengaluru,5,10,0.0,0.0,False,"Procurement, Data analysis, Automation, Business analytics, Data collection, Continuous improvement, Operations, Analytics",On-site,Small/Startup (<100),Undisclosed,Mid (3-5 Yrs),True,Bangalore,Business Intelligence,0.0,21,False,
6663,Senior Data Analyst,Hevo Technologies,4.0,Bengaluru,5,8,0.0,0.0,False,"SAN, Analytical, Artificial Intelligence, Senior Data Analyst, Quantitative Analyst, Management, Forecasting, Analytics",On-site,Small/Startup (<100),Undisclosed,Mid (3-5 Yrs),True,Bangalore,Business Intelligence,0.0,21,False,
6664,Senior Data Analyst (Power BI),tsworks,5.0,Bengaluru,5,8,0.0,0.0,False,"Supply chain, Hospitality, Performance tuning, Data analysis, Data modeling, power bi, microsoft, Business intelligence",On-site,Small/Startup (<100),Undisclosed,Mid (3-5 Yrs),True,Bangalore,Business Intelligence,0.0,21,False,
6665,Senior Data Analyst,Revenera,3.6,Bengaluru,5,10,0.0,0.0,False,"Computer science, Data analysis, Automation, Product engineering, Business analytics, Data collection, Operations, Analytics",On-site,Small/Startup (<100),Undisclosed,Mid (3-5 Yrs),True,Bangalore,Business Intelligence,0.0,21,False,
6666,Sr. Sourcing Data Analyst,JCPenney,3.8,Bengaluru,4,9,0.0,0.0,False,"PLM, Supply chain, Business services, ERP, Operational excellence, VLOOKUP, data governance, Issue resolution",On-site,Small/Startup (<100),Undisclosed,Mid (3-5 Yrs),True,Bangalore,Business Intelligence,0.0,14,False,
6667,Senior Data Analyst,Aziro,3.6,Hybrid - Bengaluru,5,8,0.0,0.0,False,"Google Analytics, Power Bi, Web Analytics, Adobe Analytics, SQL, Data Analytics, Adobe, Data analysis",Hybrid,Small/Startup (<100),Undisclosed,Mid (3-5 Yrs),True,Bangalore,Business Intelligence,0.0,14,False,
6668,Senior Data Analyst,Times World Information Technology,3.6,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",5,10,0.0,0.0,False,"Data analysis, Data management, Information security, Analytical, MySQL, Data collection, Market research, Business intelligence",On-site,Small/Startup (<100),Undisclosed,Mid (3-5 Yrs),True,Kolkata,Business Intelligence,0.0,21,False,
6669,Sr Staff Data Analyst - Quality,Leading Client,3.6,Bengaluru,7,12,0.0,0.0,False,"data analyst, Matplotlib, Automation, Architecture, Power Bi, Debugging, Programming, Data Mining",On-site,Small/Startup (<100),Undisclosed,Senior (6-8 Yrs),False,Bangalore,Business Intelligence,0.0,21,False,
6670,Senior Data Analyst,Noora Health,4.2,"Hubli, Mangaluru, Mysuru, Bengaluru, Belgaum",1,2,0.0,0.0,False,"snowflake, python, dml, data analysis, data management, data manipulation, data warehousing, power bi",On-site,Small/Startup (<100),Undisclosed,Junior (0-2 Yrs),True,Hubli,Business Intelligence,0.0,21,True,
6671,Senior Data Analyst,Xpheno,3.6,Bengaluru,3,6,0.0,0.0,False,"Excel, Data management, Coding, Data quality, Macros, Analytics, SQL, Salesforce",On-site,Small/Startup (<100),Undisclosed,Mid (3-5 Yrs),True,Bangalore,Business Intelligence,0.0,21,False,
6672,Senior Data Analyst,ADA Global,4.0,Bengaluru,2,4,0.0,0.0,False,"python, client engagement, data analytics, data analysis, power bi, microsoft azure, transformation, machine learning",On-site,Small/Startup (<100),Undisclosed,Junior (0-2 Yrs),True,Bangalore,AI/ML/DL,0.0,21,False,
6673,Sr Data Analyst,Target,4.0,Bengaluru,5,8,0.0,0.0,False,"Supply chain, Data analysis, Analytical, Relationship building, Data analytics, Oracle, Business intelligence, Econometrics",On-site,Small/Startup (<100),Undisclosed,Mid (3-5 Yrs),False,Bangalore,Business Intelligence,0.0,21,False,
6674,Senior Data Analyst,Brickwork Ratings (BWR),3.4,Bengaluru,5,7,0.0,0.0,False,"macros, data analysis, data management, mis reporting, dashboard development, ms access, pivot table, vlookup",On-site,Small/Startup (<100),Undisclosed,Mid (3-5 Yrs),True,Bangalore,Business Intelligence,0.0,21,False,
6675,Senior Data Analyst II,Elsevier,3.6,Bengaluru,3,8,0.0,0.0,False,"Health insurance, Publishing, Senior Data Analyst, Healthcare, Analyst II, Stakeholder management, Operations, Analytics",On-site,Small/Startup (<100),Undisclosed,Mid (3-5 Yrs),True,Bangalore,Business Intelligence,0.0,21,False,
6676,Senior Data Analyst III,Elsevier,3.6,Bengaluru,3,8,0.0,0.0,False,"Automation, Publishing, Architecture, Senior Data Analyst, Healthcare, Data processing, Operations, Analytics",On-site,Small/Startup (<100),Undisclosed,Mid (3-5 Yrs),True,Bangalore,Business Intelligence,0.0,21,False,
6677,Lead/ Senior Data Analyst (Power BI),tsworks,5.0,Bengaluru,7,10,0.0,0.0,False,"Supply chain, Hospitality, Performance tuning, Data analysis, Data modeling, power bi, microsoft, Business intelligence",On-site,Small/Startup (<100),Undisclosed,Senior (6-8 Yrs),True,Bangalore,Business Intelligence,0.0,21,False,
6678,"Sr. Data Analyst, Payments",Circle Internet Tech,3.6,Bengaluru,8,13,0.0,0.0,False,"Automation, Risk analytics, Analytical, Finance, Data analytics, Business banking, Financial services, SQL",On-site,Small/Startup (<100),Undisclosed,Senior (6-8 Yrs),True,Bangalore,Business Intelligence,0.0,21,False,
6679,Data Analyst,Hire Techly Solutions,3.6,"Hybrid - Hyderabad, Pune, Bengaluru",0,2,3.75,6.5,True,"Data Analytics, Power Bi, Artificial Intelligence, Data Analysis, Statistical Modeling, Data Visualization, Machine Learning, Statistics",Hybrid,Small/Startup (<100),Junior (3-6 LPA),Fresher,False,Hyderabad,AI/ML/DL,5.12,3,True,5.12
6680,"Data Analyst(Python,ETL,SQL)",Virtusa,3.7,"Hyderabad, Chennai, Bengaluru",9,14,20.0,35.0,True,"Data, ETL, SQL, Python, PowerBi, Tableau, Virtualization, Power Bi",On-site,Small/Startup (<100),Leadership (20+ LPA),Lead/Architect (9+ Yrs),False,Hyderabad,Business Intelligence,27.5,14,False,27.5
6681,"System Modelling, Simulation & Data Analysis Engineer",V2soft,3.5,Bengaluru,2,4,0.0,0.0,False,"Simulation, Battery, 1D Simulation, system modelling, Thermal, Analysis, Data, System",On-site,Small/Startup (<100),Undisclosed,Junior (0-2 Yrs),False,Bangalore,Business Intelligence,0.0,21,False,
6682,Security Specialist-system developer & Data Analyst,Foxconn,3.8,"Bangalore Rural, Bengaluru",6,10,0.0,0.0,False,"Security system Developer, Security Systems Administration, Configuration & Deployment, SQL, Excel, Power Bi, Software Integration, Compliance & Documentation",On-site,Small/Startup (<100),Undisclosed,Senior (6-8 Yrs),False,Bangalore,Business Intelligence,0.0,21,False,
6683,Data Analyst Lead,Lam Research,3.8,Bengaluru,7,12,0.0,0.0,False,"data analysis, sap, dashboard development, presentation skills, azure synapse, pyspark, power bi, microsoft azure",On-site,Small/Startup (<100),Undisclosed,Senior (6-8 Yrs),True,Bangalore,Business Intelligence,0.0,21,False,
6684,Senior Business Analyst Advanced Analytics & Data Science,Texlon,2.1,"Hybrid - Noida, Bengaluru",8,12,0.0,0.0,False,"Python, SQL, Data Modeling, Machine Learning, Modeling, Data analysis, Advanced Analytics, Business analysis",Hybrid,Small/Startup (<100),Undisclosed,Senior (6-8 Yrs),True,Noida,AI/ML/DL,0.0,7,False,
6685,"Business Analyst, Data And Digital Solutions",Hsbc,3.8,Bengaluru,1,5,0.0,0.0,False,"cbap, bpmn, confluence, business requirements, ms project, business analysis, process flow, microsoft office suite",On-site,Large (1000+),Undisclosed,Junior (0-2 Yrs),False,Bangalore,Business Intelligence,0.0,21,True,
6686,Business Analyst-Data,Capco,3.8,Bengaluru,7,12,0.0,0.0,False,"Enterprise risk management, Change management, Business analysis, Event management, Contract management, operational risk management, Asset management, Risk management",On-site,Small/Startup (<100),Undisclosed,Senior (6-8 Yrs),False,Bangalore,Business Intelligence,0.0,21,False,
6687,Clinical Data Svs Sr Analyst,Accenture,3.7,Bengaluru,5,8,0.0,0.0,False,"Clinical Data, Life Sciences, Data Management, Reconciliation, Collection, Pharmacovigilance, Clinical Data Management, Data Services",On-site,Large (1000+),Undisclosed,Mid (3-5 Yrs),False,Bangalore,Business Intelligence,0.0,1,False,
6688,LEAD DATA ANALYST - Gen AI,Happiest Minds Technologies,3.4,Bengaluru,8,11,0.0,0.0,False,"continuous integration, orchestration, bi, ci/cd, dashboards, artificial intelligence, cloud, gen",On-site,Small/Startup (<100),Undisclosed,Senior (6-8 Yrs),True,Bangalore,AI/ML/DL,0.0,0,False,
6689,Healthcare Data Analyst,Wissen Infotech,3.6,"Hybrid - Pune, Gurugram, Bengaluru",3,5,9.0,13.0,True,"Patient Analytics, APLD/LAAD, Komodo, Pharma Analytics, Healthcare Analytics, PharMetrics, Pharmaceutical, Data",Hybrid,Small/Startup (<100),Mid (6-10 LPA),Mid (3-5 Yrs),False,Pune,Business Intelligence,11.0,1,False,11.0
6690,Data Analyst 1 (Female Candidates Only),Credit Saison India,3.6,Hybrid - Bengaluru,1,5,0.0,0.0,False,"Tableau, Power Bi, Data Analysis, Data Visualization, Data Analytics, Python, SQL, Analytics",Hybrid,Large (1000+),Undisclosed,Junior (0-2 Yrs),False,Bangalore,Business Intelligence,0.0,1,True,
6691,"Sr Business Analyst, Cyber and Data Resilience",Kroll,3.4,Bengaluru,5,10,0.0,0.0,False,"Data analysis, Data validation, Business Analyst, Analytical, Consulting, Sales Operations Analyst, Data quality, data integrity",On-site,Small/Startup (<100),Undisclosed,Mid (3-5 Yrs),False,Bangalore,Business Intelligence,0.0,14,False,
6692,Senior Business Analyst - Data & Reporting,Visa Consolidated Support Services India,3.5,Bengaluru,3,5,0.0,0.0,False,"business analyst, bpo, data analysis, business management, power bi, analytical skills, data analysis and reporting, analytics",On-site,Large (1000+),Undisclosed,Mid (3-5 Yrs),True,Bangalore,Business Intelligence,0.0,21,False,
6693,"Data Business Analyst - Business Analyst (Finance,Risk)",Photon,4.1,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",5,10,0.0,0.0,False,"Business process, Loans, Financial reporting, Data management, Gap analysis, IFRS, Risk management, Operations",On-site,Small/Startup (<100),Undisclosed,Mid (3-5 Yrs),False,Kolkata,Business Intelligence,0.0,21,False,
6694,Human Resources/People-Data Analyst(Power BI),Resmed,4.2,Bengaluru,3,8,0.0,0.0,False,"People Analytics, Power Bi, Data Analytics, Business Intelligence Reporting, Bi, Snowflake, Bi Tools, Workforce Analytics",On-site,Small/Startup (<100),Undisclosed,Mid (3-5 Yrs),False,Bangalore,Business Intelligence,0.0,2,False,
6695,Supply Chain Data Analyst,3M India,3.9,Bengaluru,7,12,0.0,0.0,False,"Supply chain, Process automation, Data analysis, Coding, Analytical, Data processing, Data quality, Continuous improvement",On-site,Large (1000+),Undisclosed,Senior (6-8 Yrs),False,Bangalore,Business Intelligence,0.0,4,False,
6696,Manager Software Engineering-Data Engineering/Data Analysis,Caterpillar Inc,4.1,Bengaluru,6,10,0.0,0.0,False,"Data analysis, tableau, Usage, Project estimation, Software development life cycle, power bi, Software product development, Training and Development",On-site,Small/Startup (<100),Undisclosed,Senior (6-8 Yrs),True,Bangalore,Business Intelligence,0.0,21,False,
6697,BI Data Analyst - Tableau developer,Saviynt,2.5,Bengaluru,2,7,0.0,0.0,False,"Manager Quality Assurance, Data modeling, Business analytics, Performance testing, OLAP, Data quality, Stored procedures, Business intelligence",On-site,Small/Startup (<100),Undisclosed,Junior (0-2 Yrs),False,Bangalore,Business Intelligence,0.0,21,False,
6698,data analyst / Data analytics - US MNC (Analytics),US MNC (analytics),3.6,"Hybrid - Gurugram, Bengaluru",3,6,15.0,25.0,True,"SQL, Business Intelligence, Hql, Analytical Skills, Data Extraction, Tableau, Advance Sql, Marketing Analytics",Hybrid,Small/Startup (<100),Senior (10-20 LPA),Mid (3-5 Yrs),False,Gurgaon,Business Intelligence,20.0,5,False,20.0
6699,data analyst (Banking domain) - US MNC (Analytics),US MNC (analytics),3.6,"Hybrid - Pune, Gurugram, Bengaluru",3,8,15.0,30.0,True,"SQL, Business Intelligence, Hql, Analytical Skills, Data Extraction, Tableau, Advance Sql, Marketing Analytics",Hybrid,Small/Startup (<100),Senior (10-20 LPA),Mid (3-5 Yrs),False,Pune,Business Intelligence,22.5,5,False,22.5
6700,Lead data analyst / data analytics-- US MNC (Analytics),US MNC (analytics),3.6,"Hybrid - Hyderabad, Chennai, Bengaluru",5,10,25.0,40.0,True,"SQL, Business Intelligence, Hql, Analytical Skills, Data Extraction, Tableau, Advance Sql, Marketing Analytics",Hybrid,Small/Startup (<100),Leadership (20+ LPA),Mid (3-5 Yrs),True,Hyderabad,Business Intelligence,32.5,5,False,32.5
6701,Sas Data Analyst (Insurance Analytics),US MNC (analytics),3.6,"Hybrid - Gurugram, Bengaluru, Delhi / NCR",5,10,15.0,25.0,True,"SAS, Power Bi, Teradata, Insurance Analytics, Advance Sas, SAS Macros, SAS SQL, SAS Programming",Hybrid,Small/Startup (<100),Senior (10-20 LPA),Mid (3-5 Yrs),False,Gurgaon,Business Intelligence,20.0,5,False,20.0
6702,Lead Data Analyst,Ipsos,3.1,Bengaluru,3,6,0.0,0.0,False,"Automation, Version control, GIT, Pharma, Consulting, Machine learning, Market research, Oncology",On-site,Small/Startup (<100),Undisclosed,Mid (3-5 Yrs),True,Bangalore,AI/ML/DL,0.0,21,False,
6703,Data Analyst,Golden Management Services,3.6,"Hybrid - Hyderabad, Pune, Bengaluru",0,2,3.5,8.5,True,"Data Analytics, Power Bi, Machine Learning, Python, SQL, Data, Analytics, Data analysis",Hybrid,Small/Startup (<100),Junior (3-6 LPA),Fresher,False,Hyderabad,AI/ML/DL,6.0,7,True,6.0
6704,Data Analyst - Omnichannel Analytics,Leading Client,3.6,Hybrid - Bengaluru,2,7,0.0,0.0,False,"Data analysis, Mutichannel Analytics, Commercial Omnichannel, Data Analyst, data privacy principles, SQL, Python, Analytics",Hybrid,Small/Startup (<100),Undisclosed,Junior (0-2 Yrs),False,Bangalore,Business Intelligence,0.0,7,False,
6705,Data Analyst - SQL & Tableau,Leading Client,3.6,"Pune, Chennai, Bengaluru",2,5,0.0,0.0,False,"SQL, pandas, Excel, Power BI, KPI, Data Analysis, Tableau, Reporting",On-site,Small/Startup (<100),Undisclosed,Junior (0-2 Yrs),False,Pune,Business Intelligence,0.0,14,False,
6706,Data Analyst - Healthcare,Leading Client,3.6,"Mumbai, Hyderabad, Bengaluru",2,5,0.0,0.0,False,"SQL, Excel, Power BI, HIPAA, Tableau, Reporting, Healthcare Data, Clinical Data",On-site,Small/Startup (<100),Undisclosed,Junior (0-2 Yrs),False,Mumbai,Business Intelligence,0.0,14,False,
6707,Data Analyst Risk & Compliance,Nium India,3.3,Bengaluru,3,6,0.0,0.0,False,"SAN, Data analysis, Analytical, Wellness, Operations, Financial services, Monitoring, Recruitment",On-site,Small/Startup (<100),Undisclosed,Mid (3-5 Yrs),False,Bangalore,Business Intelligence,0.0,14,False,
6708,"HR Systems Specialist, Data Analyst",Astellas Pharma,3.0,Bengaluru,3,8,0.0,0.0,False,"Payroll, Change management, SAP, Analytical, Healthcare, Life sciences, Macros, Recruitment",On-site,Small/Startup (<100),Undisclosed,Mid (3-5 Yrs),False,Bangalore,Business Intelligence,0.0,7,False,
6709,Product Data Analyst,Indium Software,3.9,Hybrid - Bengaluru,2,5,12.0,15.0,True,"Product Analysis, Advance Sql, Python, Advanced Sql Queries, Data Analytics, SQL queries, SQL, Data analysis",Hybrid,Small/Startup (<100),Senior (10-20 LPA),Junior (0-2 Yrs),False,Bangalore,Business Intelligence,13.5,7,False,13.5
6710,"Data Analyst Lead, RevOps",Payoneer,3.7,Bengaluru,4,8,0.0,0.0,False,"Data analysis, Automation, Business analytics, Analytical, Market research, Data processing, Business intelligence, Forecasting",On-site,Small/Startup (<100),Undisclosed,Mid (3-5 Yrs),True,Bangalore,Business Intelligence,0.0,7,False,
6711,Data Analyst 1,Flobiz A Unit Of Valorem Stack,3.4,Bengaluru,1,3,0.0,0.0,False,"database maintenance, python, data analysis, modeling, data analytics, business analysis, problem solving, process improvement",On-site,Small/Startup (<100),Undisclosed,Junior (0-2 Yrs),False,Bangalore,Business Intelligence,0.0,7,True,
6712,Financial Data Analysis,Black and white Business Solution,3.6,Bengaluru,1,3,1.0,4.0,True,"Financial Data Analysis, Financial Reporting, Financial Analysis, Reconciliation, MIS Reporting, Profitability Analysis, monthly financial data, Financial Planning",On-site,Small/Startup (<100),Entry (<3 LPA),Junior (0-2 Yrs),False,Bangalore,Business Intelligence,2.5,7,True,2.5
6713,"Data Analyst -SQL, Python",Indium Software,3.9,"Hybrid - Hyderabad, Bengaluru",2,5,12.0,15.0,True,"Advanced Sql Queries, Advance Sql, Looker, Python, Dashboards, Tableau, Data, Data analysis",Hybrid,Small/Startup (<100),Senior (10-20 LPA),Junior (0-2 Yrs),False,Hyderabad,Business Intelligence,13.5,7,False,13.5
6714,Junior Data Analyst,Brickwork Ratings (BWR),3.4,Bengaluru,2,3,0.0,0.0,False,"Loans, Bengali, Project finance, Analytical, Billing, Structured finance, Programming, data integrity",On-site,Small/Startup (<100),Undisclosed,Junior (0-2 Yrs),False,Bangalore,Business Intelligence,0.0,21,False,
6715,"Senior Data Mapping Analyst, Servicing Transaction Mgmt",Ocwen Financial Corporation,3.8,Bengaluru,4,9,0.0,0.0,False,"Loans, loan servicing, Data management, Analytical, Data quality, data mapping, Adobe, Licensing",On-site,Small/Startup (<100),Undisclosed,Mid (3-5 Yrs),True,Bangalore,Business Intelligence,0.0,21,False,
6716,Benefits data Administration - Senior Analyst,Tata Consultancy Services,3.3,Bengaluru,2,5,0.0,0.0,False,"Benefits Administration, Benefits Management, Data analysis, Administration, Management, Senior, Benefits, Data",Remote,Large (1000+),Undisclosed,Junior (0-2 Yrs),True,Bangalore,Business Intelligence,0.0,14,False,
6717,Data Analyst,Renaissance Academy Of Wisdom,3.0,Remote,0,3,3.25,6.0,True,"Data Analytics, Power Bi, Data Analysis, Data Visualization, Machine Learning, SQL, Python, Data",Remote,Small/Startup (<100),Junior (3-6 LPA),Fresher,False,Remote,AI/ML/DL,4.62,21,True,4.62
6718,Data Analyst (Power BI & Azure Databricks),Bridgestone - Global Capability Center,4.0,Hybrid - Bengaluru,4,7,0.0,0.0,False,"Power Bi, Azure Databricks, Analytics, Python, SQL, Tableau, Microsoft Azure, Data analysis",Hybrid,Small/Startup (<100),Undisclosed,Mid (3-5 Yrs),False,Bangalore,Business Intelligence,0.0,14,False,
6719,Lead Data Analyst- R01552322,brillio-2,3.3,Bengaluru,8,11,0.0,0.0,False,"Usage, Statistical analysis, SAS, Artificial Intelligence, Hypothesis Testing, SPSS, Forecasting, Python",On-site,Small/Startup (<100),Undisclosed,Senior (6-8 Yrs),True,Bangalore,Business Intelligence,0.0,21,False,
6720,Flight Operations Data Analyst,Premium Aerotec,3.6,Bengaluru,4,9,0.0,0.0,False,"operational support, Usage, C, MIN, Compliance, Programming, Data Analyst, Operations",On-site,Small/Startup (<100),Undisclosed,Mid (3-5 Yrs),False,Bangalore,Business Intelligence,0.0,21,False,
6721,Principal Analyst (MDM Data Analyst),Factspan Inc.,3.3,Bengaluru,5,10,0.0,0.0,False,"Data migration, Data validation, Principal Analyst, Data Analyst, Python, Migration, Data, MDM",On-site,Small/Startup (<100),Undisclosed,Mid (3-5 Yrs),True,Bangalore,Business Intelligence,0.0,21,False,
6722,Cyber Security Data Security or Data Analyst,Suviksan Technologies,5.0,Bengaluru,5,10,0.0,0.0,False,"metadata, cyber security, data security, Information security, Analytical, Agile, Data Analyst, Natural language processing",On-site,Small/Startup (<100),Undisclosed,Mid (3-5 Yrs),False,Bangalore,Business Intelligence,0.0,21,False,
6723,Lead Data Analyst,Letstransport,3.6,"Bengaluru, Bengaluru",5,8,0.0,0.0,False,"data analytics, supply chain, logistics, sql, etl, python, oracle, data analysis",On-site,Small/Startup (<100),Undisclosed,Mid (3-5 Yrs),True,Bangalore,Business Intelligence,0.0,14,False,
6724,Technical Data Analyst,Premium Aerotec,3.6,Bengaluru,5,10,0.0,0.0,False,"Aircraft maintenance, Compliance, Project management, Configuration management, Troubleshooting, Continuous improvement, Operations, Technical documentation",On-site,Small/Startup (<100),Undisclosed,Mid (3-5 Yrs),False,Bangalore,Business Intelligence,0.0,14,False,
6725,Technical Data Analyst - AMM,Premium Aerotec,3.6,Bengaluru,3,8,0.0,0.0,False,"Aircraft maintenance, Project management, Configuration management, Data Analyst, Troubleshooting, Continuous improvement, Operations, Technical documentation",On-site,Small/Startup (<100),Undisclosed,Mid (3-5 Yrs),False,Bangalore,Business Intelligence,0.0,14,False,
6726,Customer Data Analyst,EUROPEAN MNC,3.6,"Hybrid - New Delhi, Bengaluru, Mumbai (All Areas)",3,8,0.0,0.0,False,"Data Reporting, Data Research, SEGMENT, Customer Requirement, Data Management, ECOVADIS, Data Collection, Advanced Excel",Hybrid,Small/Startup (<100),Undisclosed,Mid (3-5 Yrs),False,Delhi,Business Intelligence,0.0,14,False,
6727,SAP PLM Data Analyst,Federal Soft Systems,3.6,"Hybrid - Hyderabad, Bengaluru",10,20,0.0,0.0,False,"Bods, SAP PLM, SAP DMS, S4 HANA, SAP PLM COnsultant, Data Analytics, SAP Hana, Data",Hybrid,Small/Startup (<100),Undisclosed,Lead/Architect (9+ Yrs),False,Hyderabad,Business Intelligence,0.0,14,False,
6728,AVP Data Analyst,Synchrony,4.3,"Kolkata, Hyderabad, Bengaluru",6,12,0.0,0.0,False,"SAS, SQL, Python, Loyalty Program Management, Customer Life Cycle Management, Customer Marketing, Customer Retention, Customer Loyalty",On-site,Small/Startup (<100),Undisclosed,Senior (6-8 Yrs),True,Kolkata,Business Intelligence,0.0,14,False,
6729,Lead Data Analyst Cloud FinOps,News Technology Services,3.9,Hybrid - Bengaluru,5,10,0.0,0.0,False,"Data Analytics, Business Intelligence, Bi, Data Analysis, ETL, SQL, Data, Analytics",Hybrid,Small/Startup (<100),Undisclosed,Mid (3-5 Yrs),True,Bangalore,Business Intelligence,0.0,14,False,
6730,Data Analyst (Power BI Developer),"Our Client is an AI Company, data engineering, and business consulting firm. Headquartered in Blr",3.6,"Hybrid - Hyderabad, Bengaluru, Delhi / NCR",6,10,10.0,17.0,True,"Performance Optimization, Power Bi, Dax, Data Modeling, Dashboards, Data Analytics, Analytics, Modeling",Hybrid,Large (1000+),Senior (10-20 LPA),Senior (6-8 Yrs),False,Hyderabad,Business Intelligence,13.5,21,False,13.5
6731,Data Analyst / Reporting Specialist,Gaea Technologies,4.4,Bengaluru,3,5,0.0,0.0,False,"Report Development, Power Bi, Tableau, Google Bigquery, Looker Studio, Etl Pipelines, Bi Development, Bigquery",On-site,Small/Startup (<100),Undisclosed,Mid (3-5 Yrs),False,Bangalore,Business Intelligence,0.0,21,False,
6732,Product Data Analyst,Yugabyte,3.4,Bengaluru,1,4,0.0,0.0,False,"Product management, Product engineering, query optimization, Db2, Postgresql, Analytical, Open source, Analytics",On-site,Small/Startup (<100),Undisclosed,Junior (0-2 Yrs),False,Bangalore,Business Intelligence,0.0,21,True,
6733,Data Analyst 2,Labcorp,4.1,Bengaluru,6,9,9.0,11.0,True,"MLT, Data Analytics, Microbiology, Data analysis, Analytics, Data",On-site,Small/Startup (<100),Mid (6-10 LPA),Senior (6-8 Yrs),False,Bangalore,Business Intelligence,10.0,21,False,10.0
6734,Supply Chain Management Data Analyst,Squircle IT,3.6,Bengaluru,3,5,0.0,0.0,False,"Order management, Data analysis, Supply chain management, SAP CRM, MS Office tools, Data Analyst, Data analytics, SCM",On-site,Small/Startup (<100),Undisclosed,Mid (3-5 Yrs),False,Bangalore,Business Intelligence,0.0,21,False,
6735,Technical Data Analyst - IPC,Premium Aerotec,3.6,Bengaluru,5,10,0.0,0.0,False,"Aircraft maintenance, Compliance, Project management, Configuration management, Troubleshooting, Continuous improvement, Operations, Technical documentation",On-site,Small/Startup (<100),Undisclosed,Mid (3-5 Yrs),False,Bangalore,Business Intelligence,0.0,21,False,
6736,LEAD DATA ANALYST - Python,Happiest Minds Technologies,3.4,Bengaluru,8,10,0.0,0.0,False,"Team management, NoSQL, Data modeling, data governance, Data processing, Data quality, Informatica, Analytics",On-site,Small/Startup (<100),Undisclosed,Senior (6-8 Yrs),True,Bangalore,Business Intelligence,0.0,21,False,
6737,Internal Audit Data Analyst Supervisor,Onsemi Vietnam,3.4,Bengaluru,0,0,0.0,0.0,False,"Automation, Manager Internal Audit, MIS, Business analytics, power bi, Analytics, Monitoring, SQL",On-site,Small/Startup (<100),Undisclosed,Fresher,False,Bangalore,Business Intelligence,0.0,21,True,
6738,Data Analyst BI Developer,Align Technology,2.8,Bengaluru,2,4,0.0,0.0,False,"data management, data analysis, data governance, data warehousing, problem solving, sql, communication skills",On-site,Small/Startup (<100),Undisclosed,Junior (0-2 Yrs),False,Bangalore,Business Intelligence,0.0,21,False,
6739,Power BI Data Analysts,Clifyx Technology,3.3,Bengaluru,2,6,0.0,0.0,False,"Excel, devops, Billing, Automation tools, Cloud, power bi, Vendor, JIRA",On-site,Small/Startup (<100),Undisclosed,Junior (0-2 Yrs),False,Bangalore,Business Intelligence,0.0,21,False,
6740,Big Data Analyst,Ceresight,3.6,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",3,8,0.0,0.0,False,"Computer science, NoSQL, cassandra, Database management, Data processing, big data analyst, MongoDB, couchdb",On-site,Small/Startup (<100),Undisclosed,Mid (3-5 Yrs),False,Kolkata,Business Intelligence,0.0,21,False,
6741,Data Analyst- SAS,eTeam Inc.,3.6,Bengaluru,4,5,0.0,0.0,False,"Performance tuning, Data analysis, SAS SQL, Data Analyst, Scheduling, Agile methodology, data mapping, JIRA",On-site,Small/Startup (<100),Undisclosed,Mid (3-5 Yrs),False,Bangalore,Business Intelligence,0.0,21,False,
6742,CRM Data Analyst and Administrator Marketing,Gratuity Consulting Services,3.6,Bengaluru,3,6,0.0,0.0,False,"Data analysis, Data management, Analytical, Workflow, Customer support, Sales process, Troubleshooting, Technical support",On-site,Large (1000+),Undisclosed,Mid (3-5 Yrs),False,Bangalore,Business Intelligence,0.0,21,False,
6743,Data Analysis Professional,Kyndryl,4.0,Bengaluru,1,6,0.0,0.0,False,"Data analysis, Analytical, Consulting, Employee engagement, Data Analyst, microsoft, Business intelligence, Six sigma",On-site,Small/Startup (<100),Undisclosed,Junior (0-2 Yrs),False,Bangalore,Business Intelligence,0.0,14,True,
6744,Credit Risk Data Analyst,Booking Holdings,2.8,Hybrid - Bengaluru,3,6,0.0,0.0,False,"Pyspark, Credit Risk, Advanced Excel, SQL, Python, cloud data, Excel, Power Bi",Hybrid,Small/Startup (<100),Undisclosed,Mid (3-5 Yrs),False,Bangalore,Business Intelligence,0.0,21,False,
6745,Sales and Data Analyst,Cloudthat Technologies,4.0,Bengaluru,1,3,0.0,0.0,False,"Automation, Consulting, Cloud, Data Analyst, data visualization, Sales process, B2B Sales, SQL",On-site,Small/Startup (<100),Undisclosed,Junior (0-2 Yrs),False,Bangalore,Business Intelligence,0.0,21,True,
